"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PS(14:0/16:0)","PS(14:0/16:0)","HMDB0012332","52926089",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(16:0/14:0)","PS(16:0/14:0)","HMDB0012352","52926077",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCCCCCCCC","1"
"PE(18:1(11Z)/P-18:1(11Z))","PE(18:1(11Z)/P-18:1(11Z))","HMDB0009050","53479648","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCCCC/C=C\CCCCCC","1"
"PE(18:1(11Z)/P-18:1(9Z))","PE(18:1(11Z)/P-18:1(9Z))","HMDB0009051","53479649","C00350","CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:1(9Z)/P-18:1(11Z))","PE(18:1(9Z)/P-18:1(11Z))","HMDB0009083","53479659","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCCCC/C=C\CCCCCC","1"
"PE(18:1(9Z)/P-18:1(9Z))","PE(18:1(9Z)/P-18:1(9Z))","HMDB0009084","53479660","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCC/C=C\CCCCCCCC","1"
"PE(18:2(9Z,12Z)/P-18:0)","PE(18:2(9Z,12Z)/P-18:0)","HMDB0009115","53479670","C00350","CCCCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:2(11Z,14Z)/P-16:0)","PE(20:2(11Z,14Z)/P-16:0)","HMDB0009312","53479738","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(P-16:0/20:2(11Z,14Z))","PE(P-16:0/20:2(11Z,14Z))","HMDB0011349","52925059",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(P-18:0/18:2(9Z,12Z))","PE(P-18:0/18:2(9Z,12Z))","HMDB0011376","52925079",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(P-18:1(11Z)/18:1(11Z))","PE(P-18:1(11Z)/18:1(11Z))","HMDB0011407","53480867",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(P-18:1(11Z)/18:1(9Z))","PE(P-18:1(11Z)/18:1(9Z))","HMDB0011408","53480868",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(P-18:1(9Z)/18:1(11Z))","PE(P-18:1(9Z)/18:1(11Z))","HMDB0011440","53480896",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PE(P-18:1(9Z)/18:1(9Z))","PE(P-18:1(9Z)/18:1(9Z))","HMDB0011441","53480897",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"PS(14:0/18:2(9Z,12Z))","PS(14:0/18:2(9Z,12Z))","HMDB0012336","52926034",NA,"CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PS(14:1(9Z)/18:1(9Z))","PS(14:1(9Z)/18:1(9Z))","HMDB0012346","52925230",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(16:1(9Z)/16:1(9Z))","PS(16:1(9Z)/16:1(9Z))","HMDB0012366","52926071",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PS(18:1(9Z)/14:1(9Z))","PS(18:1(9Z)/14:1(9Z))","HMDB0012386","52925434",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCC","1"
"PS(18:2(9Z,12Z)/14:0)","PS(18:2(9Z,12Z)/14:0)","HMDB0012396","52925452",NA,"CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PC(15:0/P-18:0)","PC(15:0/P-18:0)","HMDB0007962","53478663","C00157","CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(18:0/P-18:0)","PE(18:0/P-18:0)","HMDB0009016","53479615","C00350","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCCCCCCCCCCCC","1"
"PE(20:0/P-16:0)","PE(20:0/P-16:0)","HMDB0009246","53479714","C00350","CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCCCCCCCCCC","1"
"PC(P-18:0/15:0)","PC(P-18:0/15:0)","HMDB0011238","52923930",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCC","1"
"PE(P-16:0/20:0)","PE(P-16:0/20:0)","HMDB0011347","52925057",NA,"CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCC)COP(=O)(O)OCCN","1"
"PE(dm18:0/18:0)","PE(dm18:0/18:0)","HMDB11373","52925078",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCCCC)COP(=O)(O)OCCN","1"
"Leucyl-phenylalanine","Leucyl-phenylalanine","HMDB0013243","6992310","C11221","CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N","1"
"Stearic acid","Stearic acid","HMDB0000827","5281","C01530","CCCCCCCCCCCCCCCCCC(=O)O","1"
"PE(20:1(11Z)/P-18:1(11Z))","PE(20:1(11Z)/P-18:1(11Z))","HMDB0009281","53479728","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCCCC/C=C\CCCCCC","1"
"PE(20:1(11Z)/P-18:1(9Z))","PE(20:1(11Z)/P-18:1(9Z))","HMDB0009282","53479729","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCC/C=C\CCCCCCCC","1"
"PE(20:2(11Z,14Z)/P-18:0)","PE(20:2(11Z,14Z)/P-18:0)","HMDB0009313","53479739","C00350","CCCCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:2(13Z,16Z)/P-16:0)","PE(22:2(13Z,16Z)/P-16:0)","HMDB0009576","53479893","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(P-16:0/22:2(13Z,16Z))","PE(P-16:0/22:2(13Z,16Z))","HMDB0011357","52925065",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(P-18:0/20:2(11Z,14Z))","PE(P-18:0/20:2(11Z,14Z))","HMDB0011382","52925087",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(P-18:1(11Z)/20:1(11Z))","PE(P-18:1(11Z)/20:1(11Z))","HMDB0011414","53480874",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(P-18:1(9Z)/20:1(11Z))","PE(P-18:1(9Z)/20:1(11Z))","HMDB0011447","53480903",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"Salicin","Salicin","HMDB0003546","439503","C01451","C1=CC=C(C(=C1)CO)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O","1"
"PS(16:0/18:2(9Z,12Z))","PS(16:0/18:2(9Z,12Z))","HMDB0012358","46891802",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PS(16:1(9Z)/18:1(9Z))","PS(16:1(9Z)/18:1(9Z))","HMDB0012368","52926009",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(18:1(9Z)/16:1(9Z))","PS(18:1(9Z)/16:1(9Z))","HMDB0012388","52925990",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PS(18:2(9Z,12Z)/16:0)","PS(18:2(9Z,12Z)/16:0)","HMDB0012398","52925986",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(16:0/18:1(9Z))","PS(16:0/18:1(9Z))","HMDB0012357","5283499","C13880","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PS(16:1(9Z)/18:0)","PS(16:1(9Z)/18:0)","HMDB0012367","52925321",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(18:0/16:1(9Z))","PS(18:0/16:1(9Z))","HMDB0012377","52925996",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PS(18:1(9Z)/16:0)","PS(18:1(9Z)/16:0)","HMDB0012387","52926066",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"Androsterone","Androsterone","HMDB0000031","5879","C00523","C[C@]12CCC(C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O","1"
"Epiandrosterone","Epiandrosterone","HMDB0000365","11055399","C07635","C[C@]12CC[C@@H](CC1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O","1"
"Etiocholanolone","Etiocholanolone","HMDB0000490","5880","C04373","C[C@]12CC[C@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O","1"
"Epietiocholanolone","Epietiocholanolone","HMDB0000546","247732",NA,"C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O","1"
"Dihydrotestosterone","Dihydrotestosterone","HMDB0002961","10635","C03917","C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C","1"
"Androst-5-ene-3b,17b-diol","5-Androstenediol","HMDB0003818","10634","C04295","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC=C4[C@@]3(CC[C@@H](C4)O)C","1"
"4-Androstenediol","4-Androstenediol","HMDB0005849","136297","C14210","C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C[C@H](CC[C@]34C)O","1"
"5b-Dihydrotestosterone","5b-Dihydrotestosterone","HMDB0006770","11302","C05293","C[C@]12CCC(=O)C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C","1"
"13-OxoODE","13-OxoODE","HMDB0004668","6446027","C14765","CCCCCC(=O)/C=C/C=C\CCCCCCCC(=O)O","1"
"9-OxoODE","9-OxoODE","HMDB0004669","9839084","C14766","CCCCC/C=C\C=C\C(=O)CCCCCCCC(=O)O","1"
"A-12(13)-EpODE","A-12(13)-EpODE","HMDB0010200","16061061",NA,"CC/C=C\CC1C(O1)C/C=C\CCCCCCCC(=O)O","1"
"13-HOTE","13-HOTE","HMDB0010203","10469728",NA,"CC/C=C\CC(/C=C/C=C\CCCCCCCC(=O)O)O","1"
"15(16)-EpODE","15(16)-EpODE","HMDB0010206","16061062",NA,"CCC1C(O1)C/C=C\C/C=C\CCCCCCCC(=O)O","1"
"9(10)-EpODE","9(10)-EpODE","HMDB0010220","16061060",NA,"CC/C=C\C/C=C\CC1C(O1)CCCCCCCC(=O)O","1"
"9-HOTE","9-HOTE","HMDB0010224","53480359",NA,"CC/C=C\CC/C=C/C=C(\CCCCCCCC(=O)O)/O","1"
"17-Hydroxylinolenic acid","17-Hydroxylinolenic acid","HMDB0011108","10708957","C16346","CC(/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O)O","1"
"3-O-Sulfogalactosylceramide (d18:1/16:0)","3-O-Sulfogalactosylceramide (d18:1/16:0)","HMDB0012313","24779578","C06125","CCCCCCCCCCCCCCCC(=O)N[C@@H](CO[C@H]1C(C([C@H]([C@H](O1)CO)O)OS(=O)(=O)O)O)[C@@H](/C=C/CCCCCCCCCCCCC)O","1"
"(R)-3-Hydroxy-Octadecanoic acid","(R)-3-Hydroxy-Octadecanoic acid","HMDB0010737","5312838",NA,"CCCCCCCCCCCCCCC[C@H](CC(=O)O)O","1"
"FAD","FAD","HMDB0001248","643975","C00016","CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H]([C@@H](O4)N5C=NC6=C5N=CN=C6N)O)O)O)O)O","1"
"Dolichol phosphate","Dolichol phosphate","HMDB0006353","5280322","C00110","CC(CC/C=C(\C)/CCC=C(C)C)CCOP(=O)(O)O","1"
"Capsaicin","Capsaicin","HMDB0002227","1548943","C06866","CC(C)/C=C/CCCCC(=O)NCC1=CC(=C(C=C1)O)OC","1"
"PGP(16:1(9Z)/16:1(9Z))","PGP(16:1(9Z)/16:1(9Z))","HMDB0013488","53481808",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](COP(=O)(O)O)O)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"12(13)Ep-9-KODE","12(13)Ep-9-KODE","HMDB0013623","5283007",NA,"CCCCCC1C(O1)/C=C/C(=O)CCCCCCCC(=O)O","1"
"Digoxin","Digoxin","HMDB0001917","2724385","C06956","C[C@@H]1[C@H]([C@H](C[C@@H](O1)O[C@@H]2[C@H](O[C@H](C[C@@H]2O)O[C@@H]3[C@H](O[C@H](C[C@@H]3O)O[C@H]4CC[C@]5([C@@H](C4)CC[C@@H]6[C@@H]5C[C@H]([C@]7([C@@]6(CC[C@@H]7C8=CC(=O)OC8)O)C)O)C)C)C)O)O","1"
"2-trans,4-cis-Decadienoylcarnitine","2-trans,4-cis-Decadienoylcarnitine","HMDB0013325","53481669",NA,"CCCCC/C=C\C=C\C(=O)O[C@@H](CCC(=O)[O-])[N+](C)(C)C","1"
"PC(14:1(9Z)/22:2(13Z,16Z))","PC(14:1(9Z)/22:2(13Z,16Z))","HMDB0007921","52922294","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/20:3(5Z,8Z,11Z))","PC(16:0/20:3(5Z,8Z,11Z))","HMDB0007980","24778715","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"PC(16:0/20:3(8Z,11Z,14Z))","PC(16:0/20:3(8Z,11Z,14Z))","HMDB0007981","24778719","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(16:1(9Z)/20:2(11Z,14Z))","PC(16:1(9Z)/20:2(11Z,14Z))","HMDB0008012","52922461","C00157","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:0/18:3(6Z,9Z,12Z))","PC(18:0/18:3(6Z,9Z,12Z))","HMDB0008040","52922655","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:0/18:3(9Z,12Z,15Z))","PC(18:0/18:3(9Z,12Z,15Z))","HMDB0008041","52922657","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PC(18:1(11Z)/18:2(9Z,12Z))","PC(18:1(11Z)/18:2(9Z,12Z))","HMDB0008072","53478723","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:1(9Z)/18:2(9Z,12Z))","PC(18:1(9Z)/18:2(9Z,12Z))","HMDB0008105","24778939","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:2(9Z,12Z)/18:1(11Z))","PC(18:2(9Z,12Z)/18:1(11Z))","HMDB0008136","53478785","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:2(9Z,12Z)/18:1(9Z))","PC(18:2(9Z,12Z)/18:1(9Z))","HMDB0008137","52922727","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(6Z,9Z,12Z)/18:0)","PC(18:3(6Z,9Z,12Z)/18:0)","HMDB0008168","52922781","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(9Z,12Z,15Z)/18:0)","PC(18:3(9Z,12Z,15Z)/18:0)","HMDB0008201","52922843","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:2(11Z,14Z)/16:1(9Z))","PC(20:2(11Z,14Z)/16:1(9Z))","HMDB0008332","52923163","C00157","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:3(5Z,8Z,11Z)/16:0)","PC(20:3(5Z,8Z,11Z)/16:0)","HMDB0008364","53478949","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:3(8Z,11Z,14Z)/16:0)","PC(20:3(8Z,11Z,14Z)/16:0)","HMDB0008397","52923221","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:2(13Z,16Z)/14:1(9Z))","PC(22:2(13Z,16Z)/14:1(9Z))","HMDB0008591","52923553","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"CerP(d18:1/26:1(17Z))","CerP(d18:1/26:1(17Z))","HMDB0010707","16061332",NA,"CCCCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)(O)O)NC(=O)CCCCCCCCCCCCCCC/C=C\CCCCCCCC)O","1"
"Octadecanedioic acid","Octadecanedioic acid","HMDB0000782","70095",NA,"C(CCCCCCCCC(=O)O)CCCCCCCC(=O)O","1"
"9,10-DHOME","9,10-DHOME","HMDB0004704","9966640","C14828","CCCCC/C=C\CC(C(CCCCCCCC(=O)O)O)O","1"
"12,13-DHOME","12,13-DHOME","HMDB0004705","10236635","C14829","CCCCCC(C(C/C=C\CCCCCCCC(=O)O)O)O","1"
"MG(0:0/15:0/0:0)","MG(0:0/15:0/0:0)","HMDB0011532","537297",NA,"CCCCCCCCCCCCCCC(=O)OC(CO)CO","1"
"MG(15:0/0:0/0:0)","MG(15:0/0:0/0:0)","HMDB0011563","46879024",NA,"CCCCCCCCCCCCCCC(=O)OC[C@H](CO)O","1"
"5,6-Epoxy-8,11,14-eicosatrienoic acid","5,6-Epoxy-8,11,14-eicosatrienoic acid","HMDB0002190","5283202","C14768","CCCCC/C=C\C/C=C\C/C=C\CC1C(O1)CCCC(=O)O","1"
"8,9-Epoxyeicosatrienoic acid","8,9-Epoxyeicosatrienoic acid","HMDB0002232","5283203","C14769","CCCCC/C=C\C/C=C\CC1C(O1)C/C=C\CCCC(=O)O","1"
"14R,15S-EpETrE","14R,15S-EpETrE","HMDB0002283","5283201",NA,"CCCCC[C@H]1[C@H](O1)C/C=C\C/C=C\C/C=C\CCCC(=O)O","1"
"Hydroxyeicosatetraenoic acid","NA","NA","NA","NA","NA","0"
"15(S)-HETE","15(S)-HETE","HMDB0003876","9966861","C04742","CCCCC[C@@H](/C=C/C=C\C/C=C\C/C=C\CCCC(=O)O)O","1"
"14,15-Epoxy-5,8,11-eicosatrienoic acid","14,15-Epoxy-5,8,11-eicosatrienoic acid","HMDB0004264","5283205","C14771","CCCCCC1C(O1)C/C=C\C/C=C\C/C=C\CCCC(=O)O","1"
"11,12-Epoxyeicosatrienoic acid","11,12-Epoxyeicosatrienoic acid","HMDB0004673","5353269","C14770","CCCCC/C=C/CC1C(O1)C/C=C/C/C=C/CCCC(=O)O","1"
"8-HETE","8-HETE","HMDB0004679","5283154","C14776","CCCCC/C=C\C/C=C\C=C\[C@H](C/C=C\CCCC(=O)O)O","1"
"16(R)-HETE","16(R)-HETE","HMDB0004680","9548884","C14778","CCCC[C@H](/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O)O","1"
"11(R)-HETE","11(R)-HETE","HMDB0004682","5312981","C14780","CCCCC/C=C\C=C/[C@@H](C/C=C\C/C=C/CCCC(=O)O)O","1"
"20-Hydroxyeicosatetraenoic acid","20-Hydroxyeicosatetraenoic acid","HMDB0005998","5283157","C14748","C(CC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O)CCO","1"
"12-HETE","12-HETE","HMDB0006111","5312983","C14777","CCCCC/C=C\CC(/C=C\C=C/C/C=C/CCCC(=O)O)O","1"
"18-Hydroxyarachidonic acid","18-Hydroxyarachidonic acid","HMDB0006245","11141754",NA,"CC[C@H](CC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O)O","1"
"9-HETE","9-HETE","HMDB0010222","5312978",NA,"CCCCC/C=C\C/C=C\CC(/C=C\C=C\CCCC(=O)O)O","1"
"11,12-EpETrE","11,12-EpETrE","HMDB0010409","5353269","C14770","CCCCC/C=C/CC1C(O1)C/C=C\C/C=C/CCCC(=O)O","1"
"5-HETE","5-HETE","HMDB0011134","5280733","C04805","CCCCC/C=C\C/C=C\C/C=C\C=C\[C@H](CCCC(=O)O)O","1"
"19(S)-HETE","19(S)-HETE","HMDB0011136","9548883","C14749","C[C@@H](CCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O)O","1"
"10-Nitrolinoleic acid","10-Nitrolinoleic acid","HMDB0005049","5282259","C13800","CCCCC/C=C\C/C(=C\CCCCCCCC(=O)O)/[N+](=O)[O-]","1"
